6414009.121000,4970141.116000,170.646000
6414006.395000,4970138.831000,171.393000
6414002.652000,4970137.580000,171.905000
6413999.053000,4970137.355000,171.232000
6413994.646000,4970100.378000,172.567000
6414001.866000,4970097.175000,171.926000
6414000.167000,4970083.375000,172.090000
6413991.237000,4970086.474000,172.567000
6413988.699000,4970088.094000,171.632000
6413969.009000,4970068.279000,171.691000
6413971.221000,4970067.694000,172.879000
6413994.751000,4970052.690000,171.704000
6413986.616000,4970041.247000,171.525000
6413973.295000,4970034.000000,171.459000
6413960.232000,4970052.116000,171.857000
6413951.317000,4970021.541000,172.506000
6413978.850000,4970003.013000,172.744000
6413983.230000,4969989.735000,172.409000
6413981.075000,4969954.215000,171.535000
6413968.183000,4969956.630000,172.547000
6413972.801000,4969937.443000,171.671000
6413956.887000,4969929.581000,170.698000
6413953.685000,4969931.168000,172.512000
6413942.664000,4969897.023000,171.538000
6413936.021000,4969882.239000,170.863000
6413938.945000,4969881.425000,169.037000
6413916.036000,4969876.806000,171.597000
6413920.870000,4969896.479000,170.824000
6413926.907000,4969916.026000,171.110000
6413945.409000,4969954.225000,171.516000
6413963.075000,4969975.515000,173.180000
6413946.290000,4969980.778000,172.786000
6413943.036000,4969998.801000,172.380000
6413914.095000,4970022.907000,172.606000
6413944.516000,4970022.002000,171.589000
6413925.499000,4970012.522000,171.566000
6413944.549000,4969988.601000,171.707000
6413957.426000,4969975.736000,171.960000
6413943.839000,4969958.570000,171.057000
6413907.672000,4969914.984000,168.062000
6413885.937000,4969892.571000,169.447000
6413883.133000,4969894.229000,168.340000
6413866.081000,4969873.249000,170.122000
6413855.015000,4969860.544000,170.945000
6413833.408000,4969837.946000,171.536000
6413843.128000,4969846.357000,172.302000
6413854.556000,4969855.630000,172.648000
6413869.882000,4969866.400000,173.576000
6413882.296000,4969865.894000,173.402000
6414232.467000,4970552.455000,169.616000
6413886.284000,4969869.444000,169.164000
6413984.291000,4970043.716000,172.308000
6413992.506000,4970056.662000,172.480000
6413996.683000,4970067.314000,172.480000
6413912.107000,4970025.219000,171.220000
6414329.639000,4970700.009000,160.646000
6414311.059000,4970733.565000,161.346000
6414323.952000,4970756.727000,160.687000
6414319.784000,4970789.357000,160.707000
6414324.057000,4970820.860000,160.818000
6414317.967000,4970866.683000,161.287000
6414258.506000,4970868.492000,160.473000
6414235.495000,4970849.422000,160.580000
6414202.206000,4970748.570000,160.156000
6414181.390000,4970712.860000,159.690000
6414159.468000,4970662.995000,160.254000
6414103.456000,4970562.770000,159.488000
6414088.815000,4970539.536000,160.028000
6414067.757000,4970520.024000,159.601000
6414057.722000,4970500.219000,159.870000
6414040.793000,4970478.630000,159.366000
6414035.674000,4970465.086000,160.157000
6414029.391000,4970458.370000,160.798000
6414037.106000,4970460.041000,162.164000
6414091.869000,4970528.700000,166.161000
6414116.711000,4970568.121000,168.427000
6414126.433000,4970580.932000,168.204000
6414139.843000,4970607.112000,168.944000
6414157.619000,4970634.860000,168.136000
6414216.773000,4970746.146000,168.091000
6414232.677000,4970829.032000,168.173000
6414265.181000,4970863.131000,168.394000
6414302.287000,4970864.658000,167.974000
6414319.033000,4970845.128000,168.081000
6414308.512000,4970786.674000,169.139000
6414283.716000,4970715.635000,166.984000
6414309.151000,4970688.188000,170.868000
6413596.057000,4969925.277000,131.910000
6413598.350000,4969925.763000,131.541000
6413599.425000,4969935.621000,131.994000
6413611.420000,4969941.045000,132.021000
6413616.951000,4969941.968000,132.152000
6413601.130000,4969933.863000,131.630000
6413619.643000,4969937.079000,131.700000
6413614.318000,4969929.041000,131.680000
6413473.846000,4969960.584000,128.488000
6413452.740000,4969943.888000,129.079000
6412214.436000,4969878.726000,156.826000
